timestamp,bvp
1689044736.862138,48
1689044736.912134,46
1689044736.962138,44
1689044736.9991388,40
1689044737.0461338,37
1689044737.0961385,31
1689044737.1461334,27
1689044737.1961374,24
1689044737.246135,21
1689044737.2961388,20
1689044737.3461378,18
1689044737.3961334,16
1689044737.4461336,29
1689044737.4961326,52
1689044737.546134,61
1689044737.5961373,53
1689044737.646133,45
1689044737.696133,40
1689044737.7461329,39
1689044737.7961378,38
1689044737.846133,37
1689044737.8961368,33
1689044737.946133,28
1689044737.996133,25
1689044738.0292127,24
1689044738.0792124,24
1689044738.1292164,24
1689044738.1792126,25
1689044738.2292168,25
1689044738.2792163,32
1689044738.329216,52
1689044738.3792129,66
1689044738.4292161,62
1689044738.4792118,57
1689044738.5292165,54
1689044738.5792115,52
1689044738.6292117,52
1689044738.6792161,50
1689044738.7292116,46
1689044738.779214,41
1689044738.8292112,39
1689044738.8792117,38
1689044738.9292114,37
1689044738.9792154,35
1689044739.0132134,34
1689044739.0632164,32
1689044739.1132147,30
1689044739.1632104,33
1689044739.213212,48
1689044739.263211,60
1689044739.3132102,57
1689044739.3632102,50
1689044739.4132102,45
1689044739.4632156,41
1689044739.5132103,39
1689044739.5632102,36
1689044739.6132102,32
1689044739.6632097,27
1689044739.7132092,24
1689044739.7632136,21
1689044739.813211,19
1689044739.8632123,18
1689044739.9132137,17
1689044739.9632154,16
1689044739.9992135,14
1689044740.0462136,13
1689044740.0962088,29
1689044740.1462138,55
1689044740.196213,64
1689044740.246209,57
1689044740.2962146,49
1689044740.3462129,43
1689044740.3962126,40
1689044740.4462128,40
1689044740.496213,40
1689044740.546209,36
1689044740.5962076,31
1689044740.6462088,29
1689044740.6962094,29
1689044740.7462127,30
1689044740.7962124,29
1689044740.8462126,29
1689044740.8962123,30
1689044740.9462125,40
1689044740.9962122,62
1689044741.0292125,77
1689044741.0792115,76
1689044741.1292114,69
1689044741.1792073,63
1689044741.2292085,59
1689044741.2792072,57
1689044741.3302085,55
1689044741.3802114,51
1689044741.4302108,44
1689044741.4802074,39
1689044741.5302126,33
1689044741.5802069,29
1689044741.630211,25
1689044741.6802106,22
1689044741.7302122,19
1689044741.7802072,15
1689044741.8302057,18
1689044741.880207,41
1689044741.9302063,61
1689044741.980212,57
1689044742.013206,47
1689044742.06321,42
1689044742.1132057,36
1689044742.1632068,33
1689044742.2132058,33
1689044742.2642112,31
1689044742.3132107,26
1689044742.3632095,20
1689044742.4132051,16
1689044742.4632053,12
1689044742.5132055,10
1689044742.5632098,8
1689044742.613205,8
1689044742.6632042,7
1689044742.7132087,18
1689044742.7632096,52
1689044742.8132052,78
1689044742.8632085,73
1689044742.913205,64
1689044742.963209,56
1689044742.9992082,52
1689044743.046204,53
1689044743.0962045,54
1689044743.146204,51
1689044743.1962082,46
1689044743.2462084,40
1689044743.2962081,37
1689044743.3462029,36
1689044743.3962092,36
1689044743.446204,35
1689044743.4962044,33
1689044743.5462081,41
1689044743.5962033,64
1689044743.6462028,76
1689044743.6962035,69
1689044743.746203,59
1689044743.7962077,52
1689044743.8462086,45
1689044743.896207,41
1689044743.946207,39
1689044743.9962075,34
1689044744.0302067,26
1689044744.0802028,20
1689044744.1302063,13
1689044744.1802063,6
1689044744.2302063,1
1689044744.2802038,0
1689044744.3302028,0
1689044744.3802068,0
1689044744.4302063,5
1689044744.480202,43
1689044744.5302072,69
1689044744.5802014,61
1689044744.6302059,49
1689044744.6802068,40
1689044744.730206,35
1689044744.7802014,35
1689044744.8302057,35
1689044744.8802009,29
1689044744.9302015,20
1689044744.9802012,13
1689044745.0132012,8
1689044745.063205,6
1689044745.1132047,6
1689044745.1632006,6
1689044745.2152007,6
1689044745.2632008,22
1689044745.3132005,60
1689044745.3632047,85
1689044745.4131997,81
1689044745.4632041,72
1689044745.5132003,66
1689044745.563204,63
1689044745.6132002,64
1689044745.6632042,62
1689044745.7132044,58
1689044745.763206,54
1689044745.8131995,50
1689044745.8632,45
1689044745.9132001,41
1689044745.9631999,36
1689044745.9992034,32
1689044746.047204,35
1689044746.0972035,58
1689044746.1471992,79
1689044746.1971993,77
1689044746.2472029,68
1689044746.2972035,60
1689044746.3472083,52
1689044746.397203,46
1689044746.4471996,42
1689044746.4971986,38
1689044746.5471983,30
1689044746.597202,21
1689044746.6471977,14
